member-id,publisher,prefix,pubs-since-2017,doi-checked,force-https
8922,"Korean Society for Buddhist Studies","10.21482",37,"10.21482/jbs.50..201703.145",false
8935,"Deakin University","10.21153",49,"10.21153/jtlge2017vol8no1art655",true
9022,"Remipe - Revista da Micro e Pequenas Empresas e Empreendedorismo","10.21574",1,"10.21574/remipe.v2i2.72",false
9052,null,null,0,null,null
9063,"QIRT Council","10.21611",65,"10.21611/qirt.2017.009",false
9066,"Yaratici Drama Dergisi","10.21612",31,"10.21612/yader.2017.012",false
9186,"Universidade Severino Sombra","10.21727",47,"10.21727/rm.v8i2.1185",false
9225,"Scitechnol Biosoft Pvt. Ltd.","10.21767",2098,"10.21767/2572-5459.100035",false
9234,"Centro de Investigacion en Comportamiento Organizacional, Cincel SAS","10.21772",20,"10.21772/ripo.v36n1a04",false
9252,"The Korean Criminal Law Association","10.21795",7,"10.21795/kcla.2017.29.1.169",false
9257,"Science Education Research Institute","10.21796",29,"10.21796/jse.2017.41.3.480",false
9300,"International Journal of Multicultural and Multireligious Understanding (IJMMU)","10.18415",50,"10.18415/ijmmu.v4i2",true
9393,"Trace (Travaux et Recherches dans les Ameriques du Centre)","10.22134",29,"10.22134/trace.71.2017.102",false
9481,"Institute for Metals Superplasticity Problems of RAS","10.22226",118,"10.22226/2410-3535-2017-2-151-154",true
9507,"The Korean Academy of New Religions","10.22245",11,"10.22245/jkanr.2017.36.36.111",false
9532,"Associacao Portuguesa de Estudos sobre as Mulheres - APEM","10.22355",25,"10.22355/exaequo.2017.36.12",false
9561,null,null,0,null,null
9595,"Center for the Study of Material and Visual Cultures of Religion","10.22332",7,"10.22332/mav.obj.2018.1",true
9620,"Asociacion Colombiana de Infectologia - ACIN","10.22354",83,"10.22354/in.v21i3.676",false
9637,"Universidad de Valparaiso Chile","10.22370",262,"10.22370/ieya.2017.3.2.719",false
9660,"International Journal of Pharma and Bio Sciences","10.22376",824,"10.22376/ijpbs.2018.9.1.b265-270",false
9682,"Suleyman Demirel Universitesi Egirdir Su Urunleri Fakultesi Dergisi","10.22392",29,"10.22392/egirdir.303829",false
9684,null,null,0,null,null
9700,"Pro Reitoria de Pesquisa, Pos Graduacao e Inovacao - UFF","10.22409",666,"10.22409/contracampo.v36i3.1083",false
9704,"The Institute for Social Science Research, Kyungpook National University","10.22417",19,"10.22417/dpss.2017.4.10.1.117",false
9723,"Escuela Superior de Administracion Publica","10.22431",29,"10.22431/25005227.369",false
9766,"Korean Association of Thai Studies","10.22473",21,"10.22473/kats.2018.24.2.004",false
9793,"Sodality: Jurnal Sosiologi Pedesaan","10.22500",23,"10.22500/sodality.v5i1.16274",false
9797,null,null,0,null,null
9801,"Korea Food Service Association","10.22509",85,"10.22509/kfsa.2017.13.3.017",false
9828,"International Scientific Publishers - Advances in Biomedicine and Pharmacy","10.19046",8,"10.19046/abp.v04i02.01",false
9950,"Kalem Uluslararasi Egitim ve Insan Bilimleri Dergisi","10.23863",23,"10.23863/kalem.2017.77",false
9992,"Ryazan State Medical University","10.23888",157,"10.23888/humj2017148-55",false
10015,"International Journal of Academic Value Studies (Javstudies JAVS)","10.23929",327,"10.23929/javs.168",false
10053,"Quench Academy of Medical Education and Research (QAMER) Publishing House","10.23921",10,"10.23921/amp.2018v2i1.289803",false
10054,"Saint Petersburg State University of Architecture and Civil Engineering (SPSUACE)","10.23968",41,"10.23968/2500-0055-2017-2-3",false
10148,"Korean Association of Rusists","10.24066",26,"10.24066/russia.2017..57.003",false
10198,"Instituto Nacional de Estudos e Pesquisas Educacionais Anisio Teixeira","10.24109",133,"10.24109/2176-6681.rbep.98i248.2874",false
10212,"Transversal: International Journal for the Historiography of Science","10.24117",31,"10.24117/2526-2270.2017.i2.06",false
10220,"International Journal of Recent Advancement in Engineering and Research (IJRAER)","10.24128",105,"10.24128/ijraer.2017.vw9no",false
10227,"Asociacion Espanola de Investigacion de la Comunicacion (AE-IC)","10.24137",25,"10.24137/raeic.5.9.8",false
10244,"Jurnal Ilmu Keluarga dan Konsumen","10.24156",24,"10.24156/jikk.2017.10.2.95",false
10277,"Korean Association for Research, Procedures and Education on Trauma","10.24184",26,"10.24184/tip.2017.2.1.1",false
10320,"The Institute of Korean Language and Literature in Chonnam National University","10.24227",25,"10.24227/jkll.2018.02.32.81",false
10416,"PROMETEICA - Revista de Filosofia y Ciencias","10.24316",22,"10.24316/prometeica.v0i16.209",true
10434,"Korean Society of Old Testament Studies","10.24333",40,"10.24333/jkots.2017.23.3.38",false
10495,"The Indonesian Journal of Gastroenterology, Hepatology and Digestive Endoscopy","10.24871",49,"10.24871/181201747-51",false
10547,"Turkish Journal of Agriculture - Food Science and Technology (TURJAF)","10.24925",356,"10.24925/turjaf.v5i12.1508-1515.1281",false
10606,"Korea Institute of Sport Science","10.24985",113,"10.24985/kjss.2017.28.3.652",false
10608,"Fundacao Municipal de Educacao e Cultura de Santa Fe do Sul","10.24980",59,"10.24980/rfcm.v5i7.2335",true
10671,"Institute of Information Technology of Azerbaijan National Academy of Sciences","10.25045",172,"10.25045/ncsofteng.2017.40",false
10684,"DEDE KORKUT Uluslararasi Turk Dili ve Edebiyati Arastirmalari Dergisi","10.25068",38,"10.25068/dedekorkut145",false
10687,"Revista Brasileira Multidisciplinar - Rebram","10.25061",35,"10.25061/2527-2675/rebram/2017.v20i2.536",false
10697,"York University Libraries","10.25071",23,"10.25071/1708-6701.40282",true
10729,"Facultad de Ciencias Economicas y Administrativas de la Universidad de Cuenca","10.25097",6,"10.25097/rep.n25.2017.02",true
10846,"Pusat Penelitian dan Pengembangan Hukum dan Peradilan Mahkamah Agung RI","10.25216",33,"10.25216/jhp.6.2.2017.173-188",false
10855,"Federal Scientific Center of the East Asia Terrestrial Biodiversity, FEB RAS","10.25221",71,"10.25221/fee.352.2",false
10874,"ROPOSTURO Romanian Association of Oral Rehabilitation and Posturotherapy","10.25241",49,"10.25241/2017.4(1)",false
10968,"Association for Spanish and Portuguese Historical Studies","10.26431",30,"10.26431/0739-182x.1268",true
11029,"Institute of Meteorology and Water Management - National Research Institute","10.26491",24,"10.26491/mhwm/67911",false
11053,"International Journal of Advance Research in Engineering, Science and Technology (IJAREST)","10.26527",4,"10.26527/ijarest.151202185229",false
11128,"National Research Nuclear University MEPhI (Moscow Engineering Physics Institute)","10.26583",72,"10.26583/bit.2017.3.02",true
11148,"University of Ljubljana, Biotechnical Faculty, Department of Wood Science and Technology","10.26614",7,"10.26614/les-wood.2017.v66n02a07",false
11227,"Undergraduate Research in Natural and Clinical Science and Technology (URNCST) Journal","10.26685",9,"10.26685/urncst.46",false
11253,"CSRC Publishing, Center for Sustaninability Research and Consultancy","10.26710",74,"10.26710/reads.v3i2.173",false
11282,"Universitas Negeri Surabaya","10.26740",257,"10.26740/jie.v1n2.p156-182",true
11560,"Universidad Tecnologica Equinoccial","10.29019",112,"10.29019/enfoqueute.v8n1.136",false
5377,null,null,0,null,null
5860,"innsbruck university press","10.15203",117,"10.15203/3122-55-0-01",true
7948,"Cardiff University Press","10.18573",140,"10.18573/j.2017.10152",true
11722,null,null,0,null,null
11724,null,null,0,null,null
11725,null,null,0,null,null
11726,null,null,0,null,null
11727,null,null,0,null,null
11429,"Oxford Institute for Energy Studies","10.26889",33,"10.26889/9781784670856",true
11721,"Motricidades Revista da Sociedade de Pesquisa Qualitativa em Motricidade Humana","10.29181",10,"10.29181/2594-6463.2017.v1.n1.p42-51",false
10665,"Bowling Green State University Libraries","10.25035",74,"10.25035/pad.2017.005",true
11730,"International Journal of Advances in Interdisciplinary Research","10.29191",10,"10.29191/ijaidr.2017.4.3.06",false
11731,"Mix Sustentavel","10.29183",90,"10.29183/2447-3073.mix2017.v3.n2.134-146",false
11732,null,null,0,null,null
11733,"Hayvansal Uretim","10.29185",19,"10.29185/hayuretim.331326",false
4728,"Korean Society of Coastal and Ocean Engineers","10.9765",45,"10.9765/kscoe.2017.29.2.67",false
11743,"Pontifica Universidad Catolica Madre y Maestra","10.29197",1,"10.29197/pqs.n3.2017",true
11747,"International Society of Philosophy and Cosmology","10.29202",56,"10.29202/nvngu/2018-1/2",false
11748,"UK Education Consultancy Services Ltd","10.29198",5,"10.29198/ejs1801",true
4792,"Mendel University Press","10.11118",282,"10.11118/ejobsat.v3i1.99",false
9323,"American Journal of Life Science Researches","10.21859",793,"10.21859/jhpm-07027",false
6953,"Agrivita, Journal of Agricultural Science (AJAS)","10.17503",70,"10.17503/agrivita.v39i1.690",false
11744,"Finnish Mycological Society","10.29203",6,"10.29203/ka.2017.483",false
1945,null,null,0,null,null
10078,"Media & viestinta","10.23983",14,"10.23983/mv.69950",true
11759,null,null,0,null,null
11760,null,null,0,null,null
11761,"Shri Ram Mutrti Smarak College of Engineering Technology","10.29218",5,"10.29218/srmsjoms.v3i01.10677",false
11762,"Ikatan Apoteker Indonesia","10.29208",29,"10.29208/jsfk.2017.3.2.119",false
11544,"LLC MAKS Press","10.29003",28,"10.29003/m8.lmc2017-55/108-126",false
4582,"Korean Society for Biotechnology and Bioengineering","10.7841",50,"10.7841/ksbbj.2017.32.1.71",false
5056,"Korea Institute of Ecological Architecture and Environment","10.12813",112,"10.12813/kieae.2017.17.2.005",false
10618,"Facultas Verlags- und Buchhandels AG","10.24989",1355,"10.24989/medienjournal.v12i4.876",false
11776,"Polish Mineral Engineering Society","10.29227",1,"10.29227/im-2017-02-01",false
8911,"Korean Family Studies Association","10.21478",21,"10.21478/family.29.1.201703.006",false
10057,"Agency for Healthcare Research and Quality (AHRQ)","10.23970",39,"10.23970/ahrqepctb30",true
11763,"Daehan Academy of Management Information Systems","10.29214",68,"10.29214/damis.2017.36.1.006",false
11719,"Afghanistan Centre at Kabul University","10.29171",4,"10.29171/azu_acku_pamphlet_bp63_a54_i374_2017",false
11224,"Victoria University of Wellington Library","10.26686",57,"10.26686/ce.v1i1.4131",true
8249,"Institute of Sociology of Russian Academy of Sciences","10.19181",160,"10.19181/socjour.2017.23.2.5163",false
9376,"University of South Australia Library","10.21913",9,"10.21913/jps.v4i1.1421",true
11814,"Inno Publisher","10.29269",18,"10.29269/jnamt2018.v1.24",false
2747,null,null,0,null,null
4661,null,null,0,null,null
4667,"Korean Society of Food and Cookery Science","10.9724",96,"10.9724/kfcs.2018.34.1.57",false
6205,"Sunan Gunung Djati State Islamic University of Bandung","10.15575",260,"10.15575/psy.v4i2.1347",false
6457,"The Altaic Society of Korea","10.15816",10,"10.15816/ask.2017..27.006",false
8620,"Center for Journal Management and Publication, Lambung Mangkurat University","10.20527",112,"10.20527/jht.v5i2.4368",false
9254,null,null,0,null,null
9664,"Journal of Communications Technology, Electronics and Computer Science (JCTECS)","10.22385",5,"10.22385/jctecs.v9i0.127",false
1367,null,null,0,null,null
9772,"Universidade Estadual do Sudoeste da Bahia/Edicoes UESB","10.22481",262,"10.22481/rsc.v12i4.e",false
11454,"AEDEAN (Asociacion Espanola de Estudios Anglo-Norteamericanos)","10.28914",20,"10.28914/atlantis-2017-39.2.20",true
4112,"The Korean Home Economics Association","10.6115",64,"10.6115/fer.2017.025",false
4467,"The Korean Society of Manufacturing Technology Engineers","10.7735",100,"10.7735/ksmte.2017.26.4.387",false
7123,"Balkan Journal of Electrical & Computer Engineering (BAJECE)","10.17694",38,"10.17694/bajece.369234",false
11584,"Centro de Estudios Superiores de Mexico y Centroamerica (CESMECA)","10.29043",51,"10.29043/liminar.v15i2.538",false
4381,"\"Prof. Marin Drinov\" Publishing House of Bulgarian Academy of Sciences","10.7546",207,"10.7546/grabs2018.1.01",false
10810,"Jurnal Gizi dan Pangan/Journal of Nutrition and Food","10.25182",49,"10.25182/jgp.2017.12.1.61-68",false
11856,"MLS Educational Research","10.29314",7,"10.29314/mlser.v1i1",true
11585,"The Research Journal of the Costume Culture","10.29049",81,"10.29049/rjcc.2017.25.2.145",false
24,"American Physiological Society","10.1152",3870,"10.1152/ajplung.00071.2017",false
11868,"The Anam Society for the Study of Education","10.29318",9,"10.29318/ker.24.1.8",false
9207,"International Journal of College and University","10.21744",282,"10.21744/irjmis.v5i2.607",true
5855,"Adam Mickiewicz University Poznan","10.14746",773,"10.14746/b.2017.21.13",true
5892,"Chornomorski Botanical Journal","10.14255",42,"10.14255/2308-9628/17.132/6",false
1310,"American Speech Language Hearing Association","10.1044",1675,"10.1044/persp2.sig11.73",true
3819,"Kowsar Medical Institute","10.5812",2614,"10.5812/traumamon.13574",false
9347,"International Journal of Modern Trends in Engineering and Research","10.21884",545,"10.21884/ijmter.2017.4416.dr0mg",true
11372,"Ghanshyam Das Binani Academy of Management Sciences","10.26829",7,"10.26829/vidushi.v9i01.10564",false
2066,"Biological Survey Foundation","10.3752",5,"10.3752/cjai.2017.30",false
6898,"The Institute of Korea Bibliography","10.17258",66,"10.17258/jib.2017..69.49",false
7371,"Orthopaedic Section, APTA, Inc.","10.17832",11,"10.17832/isc.2017.27.4.4",false
7848,"Journal of the Turkish Chemical Society, Section A: Chemistry","10.18596",109,"10.18596/jotcsa.348606",false
9152,"Uniwersytet Kardynala Stefana Wyszynskiego","10.21697",713,"10.21697/2016.52.3.01",false
10854,"British Cactus and Succulent Society","10.25223",29,"10.25223/brad.n35.2017.a8",false
10856,"The Plant Resources Center, The University of Texas at Austin","10.25224",5,"10.25224/1097-993x-20.1.i",false
432,"Now Publishers","10.1561",295,"10.1561/102.00000079",true
2248,"ID Design 2012/DOOEL Skopje","10.3889",385,"10.3889/oamjms.2018.050",true
7526,"Inter-American Development Bank","10.18235",486,"10.18235/0000905",true
11882,"Modestum Limited","10.29333",998,"10.29333/ejmste/81800",false
10209,"Institute of Business Research","10.24122",13,"10.24122/tve.a.2010.7.1.5",false
5611,"Alliance Against Traffic in Women Foundation","10.14197",21,"10.14197/atr.201217812",false
1602,"Society of Nuclear Medicine","10.2967",611,"10.2967/jnumed.117.197020",false
4055,"Shanghai Institute of Organic Chemistry","10.6023",641,"10.6023/a17080372",false
11892,null,null,0,null,null
1337,"Soil and Water Conservation Society","10.2489",102,"10.2489/jswc.73.2.207",false
2216,"International Medical Press","10.3851",109,"10.3851/imp3146",true
10596,"International Journal of Transpersonal Studies","10.24972",27,"10.24972/ijts.2017.36.2.75",true
11786,"Association of Research Libraries","10.29242",28,"10.29242/rli.291.4",false
2360,"Transformative Works and Cultures","10.3983",116,"10.3983/twc.2017.01032",false
5961,"Business and Management Studies: An International Journal","10.15295",64,"10.15295/bmij.v5i2.96",false
11904,"Future Visions Journal","10.29345",11,"10.29345/futvis.31",false
8899,"The Association of Anaesthetists of Great Britain and Ireland","10.21466",42,"10.21466/ac.acia1mo.2017",true
10257,"Internet Mathematics","10.24166",19,"10.24166/im.01.2018",false
8943,"Universidad Alas Peruanas S.A.","10.21503",117,"10.21503/hamu.v4i1.1394",false
11906,"Faculty of Economic Sciences, Vasile Alecsandri University of Bacau","10.29358",19,"10.29358/sceco.v0i25.386",false
1567,"Pacific Science","10.2984",63,"10.2984/71.4.9",false
3288,"American Society for Enology and Viticulture","10.5344",75,"10.5344/ajev.2017.17022",false
8959,"LLC CPC Business Perspectives","10.21511",618,"10.21511/ppm.16(1).2018.10",true
8963,"Penerbit Universiti Sains Malaysia","10.21315",432,"10.21315/aamj2017.22.1.6",false
11389,"Revista Brasileira de Geografia Fisica","10.26848",55,"10.26848/rbgf.v.10.5.p1368-1376",true
3689,"Index Copernicus","10.5604",2652,"10.5604/01.3001.0010.5724",true
7680,"State Institute of Islamic Studies Salatiga","10.18326",163,"10.18326/rgt.v10i1.877",false
10816,"Turkish Journal of Endocrinology and Metabolism","10.25179",51,"10.25179/tjem.2017-58803",false
8998,"Uludag Universitesi Fen Edebiyat Fakultesi Sosyal Bilimler Dergisi","10.21550",53,"10.21550/sosbilder.298331",false
8603,"Universitas Negeri Jakarta","10.21009",1040,"10.21009/spektra.021",false
9402,"The Australian National University","10.22145",19,"10.22145/flr.45.4.4",true
2676,"The Korean Surgical Society (KAMJE)","10.4174",150,"10.4174/astr.2017.93.6.293",true
10735,"Universitas Trisakti","10.25105",234,"10.25105/mraai.v2i2.1829",false
